run_id,condition,seed,bank,scenario_id,term_reason,completion,collision,timeout,merge_order,role_V0,speed_class_V0,merge_position_V0,hard_brake_count_V0,role_V1,speed_class_V1,merge_position_V1,hard_brake_count_V1,role_V2,speed_class_V2,merge_position_V2,hard_brake_count_V2,role_V3,speed_class_V3,merge_position_V3,hard_brake_count_V3
mean_900101,mean,900101,H0,H0_00141,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,8,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,1
mean_900101,mean,900101,H0,H0_00142,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,4,11,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00143,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,5,ramp,homogeneous,1,0,mainline,homogeneous,2,3,mainline,homogeneous,3,5
mean_900101,mean,900101,H0,H0_00144,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,9,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00145,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,2,mainline,homogeneous,2,3,mainline,homogeneous,4,7
mean_900101,mean,900101,H0,H0_00146,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,1,2,mainline,homogeneous,2,0,mainline,homogeneous,4,9
mean_900101,mean,900101,H0,H0_00147,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,2,ramp,homogeneous,3,0,mainline,homogeneous,2,0,mainline,homogeneous,4,9
mean_900101,mean,900101,H0,H0_00148,success,1,0,0,V3>V0>V1>V2,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,4,9,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00149,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,1,mainline,homogeneous,2,3,mainline,homogeneous,4,8
mean_900101,mean,900101,H0,H0_00150,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,9,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00151,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,8,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,1
mean_900101,mean,900101,H0,H0_00152,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,9,ramp,homogeneous,2,2,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00153,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,2,6,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00154,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,8,mainline,homogeneous,3,0,mainline,homogeneous,2,5
mean_900101,mean,900101,H0,H0_00155,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,6,mainline,homogeneous,3,2,mainline,homogeneous,2,5
mean_900101,mean,900101,H0,H0_00156,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,2,ramp,homogeneous,1,0,mainline,homogeneous,2,7,mainline,homogeneous,4,7
mean_900101,mean,900101,H0,H0_00157,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,4,mainline,homogeneous,4,10,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00158,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,1,mainline,homogeneous,4,9,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00159,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,10,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00160,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,9,mainline,homogeneous,2,0,mainline,homogeneous,4,0
mean_900101,mean,900101,H0,H0_00161,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,9,ramp,homogeneous,1,2,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900101,mean,900101,H0,H0_00162,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,2,7,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00163,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,2,ramp,homogeneous,1,0,mainline,homogeneous,2,4,mainline,homogeneous,4,7
mean_900101,mean,900101,H0,H0_00164,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,1,mainline,homogeneous,4,9,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00165,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,2,ramp,homogeneous,4,9,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00166,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,6,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,5
mean_900101,mean,900101,H0,H0_00167,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,2,4,mainline,homogeneous,4,11
mean_900101,mean,900101,H0,H0_00168,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,4,9,mainline,homogeneous,2,7
mean_900101,mean,900101,H0,H0_00169,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,1,mainline,homogeneous,1,0,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00170,success,1,0,0,V3>V0>V1>V2,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,4,11,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00171,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,4,11,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00172,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,2,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,9
mean_900101,mean,900101,H0,H0_00173,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,2,mainline,homogeneous,4,10,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00174,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,4,8,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00175,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,9,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00176,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,8,mainline,homogeneous,1,0,mainline,homogeneous,3,1
mean_900101,mean,900101,H0,H0_00177,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,8,mainline,homogeneous,2,5,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00178,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,8
mean_900101,mean,900101,H0,H0_00179,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,8
mean_900101,mean,900101,H0,H0_00180,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,10,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00181,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,1,ramp,homogeneous,1,0,mainline,homogeneous,2,5,mainline,homogeneous,4,8
mean_900101,mean,900101,H0,H0_00182,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,8,ramp,homogeneous,1,0,mainline,homogeneous,2,3,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00183,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,8,mainline,homogeneous,,0
mean_900101,mean,900101,H0,H0_00184,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,10,ramp,homogeneous,2,0,mainline,homogeneous,4,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00185,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,9,ramp,homogeneous,2,1,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00186,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,4,10,mainline,homogeneous,2,7
mean_900101,mean,900101,H0,H0_00187,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,4,11,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00188,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,8,mainline,homogeneous,3,0,mainline,homogeneous,2,3
mean_900101,mean,900101,H0,H0_00189,success,1,0,0,V1>V3>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,4,10,mainline,homogeneous,2,5
mean_900101,mean,900101,H0,H0_00190,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,9,ramp,homogeneous,1,0,mainline,homogeneous,2,4,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00191,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,1,mainline,homogeneous,4,10,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00192,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,9,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00193,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,9,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,4
mean_900101,mean,900101,H0,H0_00194,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,10,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00195,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,10,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00196,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,7,ramp,homogeneous,1,0,mainline,homogeneous,2,4,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00197,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,4,11,mainline,homogeneous,2,4
mean_900101,mean,900101,H0,H0_00198,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,2,4,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00199,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,1,mainline,homogeneous,4,8,mainline,homogeneous,2,3
mean_900101,mean,900101,H0,H0_00200,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,4,ramp,homogeneous,1,0,mainline,homogeneous,2,5,mainline,homogeneous,4,5
mean_900101,mean,900101,H0,H0_00201,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,8,ramp,homogeneous,1,0,mainline,homogeneous,3,2,mainline,homogeneous,2,4
mean_900101,mean,900101,H0,H0_00202,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,1,ramp,homogeneous,4,9,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00203,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,9,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00204,success,1,0,0,V1>V3>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,4,10,mainline,homogeneous,2,5
mean_900101,mean,900101,H0,H0_00205,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,3,ramp,homogeneous,4,8,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00206,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,0,mainline,homogeneous,,2,mainline,homogeneous,,0
mean_900101,mean,900101,H0,H0_00207,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,5,mainline,homogeneous,,2,mainline,homogeneous,,0
mean_900101,mean,900101,H0,H0_00208,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,8,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,4
mean_900101,mean,900101,H0,H0_00209,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,2,6,mainline,homogeneous,4,11
mean_900101,mean,900101,H0,H0_00210,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,9,mainline,homogeneous,2,5,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00211,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,3,ramp,homogeneous,4,5,mainline,homogeneous,3,5,mainline,homogeneous,2,0
mean_900101,mean,900101,H0,H0_00212,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,8,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,7
mean_900101,mean,900101,H0,H0_00213,success,1,0,0,V3>V0>V1>V2,ramp,homogeneous,2,5,ramp,homogeneous,3,0,mainline,homogeneous,4,10,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00214,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,9,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00215,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,10,ramp,homogeneous,1,2,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900101,mean,900101,H0,H0_00216,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,1,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00217,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,4,10,mainline,homogeneous,2,3
mean_900101,mean,900101,H0,H0_00218,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,2,ramp,homogeneous,4,8,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00219,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,2,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,9
mean_900101,mean,900101,H0,H0_00220,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,9
mean_900101,mean,900101,H0,H0_00221,success,1,0,0,V1>V3>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,4,11,mainline,homogeneous,2,4
mean_900101,mean,900101,H0,H0_00222,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,9,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00223,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,9
mean_900101,mean,900101,H0,H0_00224,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,2,4,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00225,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,9,ramp,homogeneous,2,1,mainline,homogeneous,3,3,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00226,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,4,11,mainline,homogeneous,2,6
mean_900101,mean,900101,H0,H0_00227,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,9,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00228,success,1,0,0,V3>V0>V1>V2,ramp,homogeneous,2,1,ramp,homogeneous,3,0,mainline,homogeneous,4,8,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00229,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,2,mainline,homogeneous,2,3,mainline,homogeneous,4,8
mean_900101,mean,900101,H0,H0_00230,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,2,ramp,homogeneous,2,0,mainline,homogeneous,4,8,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00231,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,8,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00232,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,8,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,1
mean_900101,mean,900101,H0,H0_00233,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,10,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00234,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,10,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00235,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,10,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00236,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,1,mainline,homogeneous,2,4,mainline,homogeneous,4,8
mean_900101,mean,900101,H0,H0_00237,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,8,ramp,homogeneous,2,3,mainline,homogeneous,3,1,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00238,success,1,0,0,V1>V2>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,2,5,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00239,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,8,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00240,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,4,10,mainline,homogeneous,2,3
mean_900101,mean,900101,H0,H0_00241,success,1,0,0,V0>V2>V1>V3,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,2,6,mainline,homogeneous,4,10
mean_900101,mean,900101,H0,H0_00242,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,1,ramp,homogeneous,2,0,mainline,homogeneous,4,10,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00243,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,9
mean_900101,mean,900101,H0,H0_00244,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,3,ramp,homogeneous,3,0,mainline,homogeneous,4,10,mainline,homogeneous,2,0
mean_900101,mean,900101,H0,H0_00245,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,9,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00246,success,1,0,0,V0>V3>V1>V2,ramp,homogeneous,1,0,ramp,homogeneous,3,0,mainline,homogeneous,4,10,mainline,homogeneous,2,4
mean_900101,mean,900101,H0,H0_00247,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,9,ramp,homogeneous,1,0,mainline,homogeneous,2,4,mainline,homogeneous,3,0
mean_900101,mean,900101,H0,H0_00248,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,7,mainline,homogeneous,2,5,mainline,homogeneous,3,4
mean_900101,mean,900101,H0,H0_00249,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,5,ramp,homogeneous,2,3,mainline,homogeneous,4,5,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00250,success,1,0,0,V1>V3>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,4,11,mainline,homogeneous,2,5
mean_900101,mean,900101,H0,H0_00251,success,1,0,0,V3>V0>V1>V2,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,4,9,mainline,homogeneous,1,0
mean_900101,mean,900101,H0,H0_00252,success,1,0,0,V1>V3>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,1,0,mainline,homogeneous,4,10,mainline,homogeneous,2,7
mean_900101,mean,900101,H0,H0_00253,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,11
mean_900101,mean,900101,H0,H0_00254,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,8,mainline,homogeneous,3,0,mainline,homogeneous,2,4
mean_900101,mean,900101,H0,H0_00255,success,1,0,0,V3>V0>V1>V2,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,4,9,mainline,homogeneous,1,0
mean_910101,mean,910101,H0,H0_00000,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,5,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00001,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,3,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00002,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,6,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00003,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,7,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00004,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,6
mean_910101,mean,910101,H0,H0_00005,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,5,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_910101,mean,910101,H0,H0_00006,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,5,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_910101,mean,910101,H0,H0_00007,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,5
mean_910101,mean,910101,H0,H0_00008,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,6,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_910101,mean,910101,H0,H0_00009,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,4,4,mainline,homogeneous,1,0
mean_910101,mean,910101,H0,H0_00010,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,5,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00011,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,6,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_910101,mean,910101,H0,H0_00012,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,3,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_910101,mean,910101,H0,H0_00013,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,5
mean_910101,mean,910101,H0,H0_00014,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,5,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_910101,mean,910101,H0,H0_00015,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,6,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00016,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,5,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_910101,mean,910101,H0,H0_00017,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,5,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00018,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,5,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00019,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,6,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00020,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,5,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_910101,mean,910101,H0,H0_00021,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,4,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00022,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,5,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00023,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,3,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00024,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,4
mean_910101,mean,910101,H0,H0_00025,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,6,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_910101,mean,910101,H0,H0_00026,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,6,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
